"vis","X__3","X__4","X__8","X__10","X__17","X__18","X__29","X__30","X__43","X__46","X__48","X__49","X__53","X__57","X__59","X__64","X__67","X__71","X__74","X__84","X__86","X__106","X__109","X__113","X__115","X__117","X__133","X__138","autres"
2761,0,11.28,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28,0,0,0,49.87,0,0,0,0,0,24.72
310,0,3.66,0,0,0,18.25,0,0,0,0,0,0,0,0,0,0,0,0,7.88,0,4.58,0,61.92,0,0,0,0,0,3.70999999999999
284,0,3.75,0,0,0,18.68,0,0,0,0,0,0,0,0,0,0,0,0,8.07,0,4.69,0,63.38,0,0,0,0,0,1.42999999999999
162,0,5.08,0,0,0,8.12,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,8.03,0,59.82,0,0,0,0,0,2.7
834,0,3.79,0,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,14.55,0,9.58,0,57.32,0,0,0,0,0,0.0300000000000011
1698,0,3.15,0,0,0,16.96,0,0,0,0,0,0,0,0,0,6.31,0,0,10.83,0,9.02,0,52.97,0,0,0,0,0,0.760000000000005
52,0,5.42,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0.47,0,0,15.9,0,0,0,70.38,0,0,0,0,0,4.79000000000001
579,0,4,0,0,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,67.5,0,0,0,0,0,0
175,0,3.8,0,0,0,18.95,0,0,0,0,0,0,0,0,0,0,0,0,8.19,0,4.76,0,64.28,0,0,0,0,0,0.019999999999996
283,0,3.7,0,0,0,18.42,0,0,0,0,0,0,0,0,0,0,0,0,7.96,0,7.4,0,62.5,0,0,0,0,0,0.019999999999996
302,0,3.63,0,0,0,18.09,0,0,0,0,0,0,0,0,0,0,0,0,7.81,0,9.09,0,61.36,0,0,0,0,0,0.019999999999996
72,0,3.84,0,0,0,19.13,0,0,0,0,0,0,0,0,0,0,0,0,8.26,0,0,0,64.9,0,0,0,0,0,3.86999999999999
138,0,0,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11,0,0,0,65.4,0,0,0,0,0,0.00999999999999091
155,0,19.64,18.38,0.06,0,0,0.07,0,0,0,0,0,0,0.59,0,0.52,0.19,0,10.9,0,8.45,0,21.34,0.06,0,0.05,0,0.31,19.44
55,0,19.64,18.38,0.06,0,0,0.07,0,0,0,0,0,0,0.59,0,0.52,0.19,0,10.9,0,8.45,0,21.34,0.06,0,0.05,0,0.31,19.44
1131,0,15.33,0,0,0,22.44,0,0,0,0,0,0,0.7,0,0,5.11,0,0,5.81,0,0,0,38.07,0,0,0,0,0,12.54
1285,0,1.76,0,0,0,5.72,0,0,0,0,0,0,0,0,0,4.09,0,0,14.48,0,0,0,73.32,0,0.43,0,0,0,0.200000000000003
4313,0,17.78,0,0,0,8.41,0,0,5.11,0,0,0.67,1.87,0,0,6.09,0.1,0,3.54,0,0,0,50.83,0,0,0,0,0,5.59999999999999
21796,0,17.2,0,0,0,7.9,0,0,4.84,0,0,0.93,1.73,0,0,6.08,0.11,0,3.55,0,0,0,55.09,0,0,0,0,0,2.56999999999999
104977,0,16.02,0,0,0,5.66,0,0,4.96,0,0,1.37,2.28,0,0,3.47,0.09,0,4.08,0,0,0,59.46,0,0,0,0,0,2.61
229400,0,16.55,0,0,0,3.15,0,0,1.64,0,0,0.58,4.28,0,0,1.51,0.07,0,4.34,0,0,0,63.73,0,0,0,0,0,4.15000000000001
289502,0,11.82,0,0,0,2.68,0,0,4.17,0,0,0,3.71,0,0,1.09,0.13,0,6.15,0,0.22,0,65.97,0,0,0,0,0,4.06
2192,0,0,0,0,0,0,0,0,0,0,0,0,21.67,0,0,0,0,0,0,0,0,0,78.32,0,0,0,0,0,0.0100000000000051
18400,0,17.78,0,0,0,14.8,0,0,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,59.51,0,0,0,0,0,3.88
60269,0,23.78,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,4.82,0,0,0,60.74,0,0,0,0,0,1.25999999999999
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,64.87,0,0,0,0,0,21.16
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.42,0,0,0,47.77,0,0,0,0,0,16.81
42,0,0,0,0,0,0,0,0,0,0,0,0,25.57,0,0,0,0,0,0,0,0,0,45.11,0,0,0,0,0,29.32
653,0,0,0,0,0,0,0,0,0,0,0,0,21.74,0,0,0,0,0,0,0,0,0,58.75,0,0,0,0,0,19.51
2881,0,1.69,0,0,0,5.59,0,0,0,0,0,0,0,0,0,1.34,0,0,12.37,0,0,0,78.98,0,0,0,0,0,0.0300000000000011
2502,0,1.7,0,0,0,5.63,0,0,0,0,0,0,0,0,0,2.7,0,0,12.45,0,0,0,77.49,0,0,0,0,0,0.0300000000000011
2198,0,1.69,0,0,0,7.47,0,0,0,0,0,0,0,0,0,1.34,0,0,12.39,0,0,0,77.08,0,0,0,0,0,0.0300000000000011
1757,0,1.69,0,0,0,5.59,0,0,0,0,0,0,0,0,0,1.34,0,0,14.42,0,0,0,76.93,0,0,0,0,0,0.0299999999999869
2322,0,1.71,0,0,0,5.67,0,0,0,0,0,0,0,0,0,4.07,0,0,12.54,0,0,0,75.98,0,0,0,0,0,0.0300000000000011
3595,0,5.02,0,0,0,5.52,0,0,0,0,0,0,0,0,0,1.32,0,0,12.2,0,0,0,75.92,0,0,0,0,0,0.019999999999996
1874,0,1.71,0,0,0,7.52,0,0,0,0,0,0,0,0,0,2.7,0,0,12.47,0,0,0,75.58,0,0,0,0,0,0.019999999999996
1522,0,1.7,0,0,0,5.63,0,0,0,0,0,0,0,0,0,2.69,0,0,14.52,0,0,0,75.43,0,0,0,0,0,0.0299999999999869
1532,0,1.7,0,0,0,9.35,0,0,0,0,0,0,0,0,0,1.34,0,0,12.4,0,0,0,75.18,0,0,0,0,0,0.0299999999999869
1293,0,1.69,0,0,0,7.47,0,0,0,0,0,0,0,0,0,1.34,0,0,14.44,0,0,0,75.04,0,0,0,0,0,0.019999999999996
1078,0,1.69,0,0,0,5.59,0,0,0,0,0,0,0,0,0,1.33,0,0,16.48,0,0,0,74.89,0,0,0,0,0,0.019999999999996
3246,0,5.05,0,0,0,5.55,0,0,0,0,0,0,0,0,0,2.66,0,0,12.28,0,0,0,74.43,0,0,0,0,0,0.0300000000000011
1632,0,1.72,0,0,0,7.57,0,0,0,0,0,0,0,0,0,4.08,0,0,12.55,0,0,0,74.06,0,0,0,0,0,0.019999999999996
2744,0,5.02,0,0,0,7.37,0,0,0,0,0,0,0,0,0,1.32,0,0,12.22,0,0,0,74.05,0,0,0,0,0,0.019999999999996
1299,0,1.71,0,0,0,5.67,0,0,0,0,0,0,0,0,0,4.07,0,0,14.62,0,0,0,73.91,0,0,0,0,0,0.0200000000000102
2187,0,5.01,0,0,0,5.51,0,0,0,0,0,0,0,0,0,1.32,0,0,14.23,0,0,0,73.91,0,0,0,0,0,0.0200000000000102
1290,0,1.71,0,0,0,9.41,0,0,0,0,0,0,0,0,0,2.7,0,0,12.49,0,0,0,73.66,0,0,0,0,0,0.0300000000000011
1107,0,1.7,0,0,0,7.52,0,0,0,0,0,0,0,0,0,2.7,0,0,14.54,0,0,0,73.52,0,0,0,0,0,0.0200000000000102
938,0,1.7,0,0,0,5.62,0,0,0,0,0,0,0,0,0,2.69,0,0,16.59,0,0,0,73.37,0,0,0,0,0,0.0300000000000011
896,0,1.7,0,0,0,9.35,0,0,0,0,0,0,0,0,0,1.34,0,0,14.46,0,0,0,73.13,0,0,0,0,0,0.0200000000000102
4918,0,8.25,0,0,0,5.44,0,0,0,0,0,0,0,0,0,1.3,0,0,12.04,0,0,0,72.95,0,0,0,0,0,0.019999999999996
3021,0,5.08,0,0,0,5.59,0,0,0,0,0,0,0,0,0,4.02,0,0,12.36,0,0,0,72.93,0,0,0,0,0,0.019999999999996
2545,0,5.05,0,0,0,7.42,0,0,0,0,0,0,0,0,0,2.66,0,0,12.3,0,0,0,72.55,0,0,0,0,0,0.019999999999996
2146,0,5.04,0,0,0,5.55,0,0,0,0,0,0,0,0,0,2.66,0,0,14.32,0,0,0,72.4,0,0,0,0,0,0.0300000000000011
2090,0,5.03,0,0,0,9.22,0,0,0,0,0,0,0,0,0,1.32,0,0,12.23,0,0,0,72.17,0,0,0,0,0,0.0300000000000011
1182,0,1.72,0,0,0,9.48,0,0,0,0,0,0,0,0,0,4.08,0,0,12.57,0,0,0,72.13,0,0,0,0,0,0.0200000000000102
1671,0,5.02,0,0,0,7.36,0,0,0,0,0,0,0,0,0,1.32,0,0,14.25,0,0,0,72.03,0,0,0,0,0,0.019999999999996
987,0,1.72,0,0,0,7.57,0,0,0,0,0,0,0,0,0,4.08,0,0,14.64,0,0,0,71.98,0,0,0,0,0,0.00999999999999091
1455,0,5.01,0,0,0,5.51,0,0,0,0,0,0,0,0,0,1.32,0,0,16.25,0,0,0,71.89,0,0,0,0,0,0.019999999999996
4567,0,8.3,0,0,0,5.48,0,0,0,0,0,0,0,0,0,2.62,0,0,12.11,0,0,0,71.46,0,0,0,0,0,0.0300000000000011
3718,0,8.26,0,0,0,7.27,0,0,0,0,0,0,0,0,0,1.3,0,0,12.05,0,0,0,71.1,0,0,0,0,0,0.0200000000000102
575,0,1.69,0,0,0,9.34,0,0,0,0,0,0,0,0,0,1.34,0,0,16.52,0,0,0,71.08,0,0,0,0,0,0.0300000000000011
2315,0,5.09,0,0,0,7.46,0,0,0,0,0,0,0,0,0,4.02,0,0,12.38,0,0,0,71.02,0,0,0,0,0,0.0300000000000011
3089,0,8.24,0,0,0,5.44,0,0,0,0,0,0,0,0,0,1.3,0,0,14.03,0,0,0,70.96,0,0,0,0,0,0.0300000000000011
1667,0,5.08,0,0,0,5.59,0,0,0,0,0,0,0,0,0,4.01,0,0,14.41,0,0,0,70.88,0,0,0,0,0,0.0300000000000011
1906,0,5.06,0,0,0,9.28,0,0,0,0,0,0,0,0,0,2.67,0,0,12.31,0,0,0,70.65,0,0,0,0,0,0.0300000000000011
1490,0,5.05,0,0,0,7.41,0,0,0,0,0,0,0,0,0,2.66,0,0,14.34,0,0,0,70.51,0,0,0,0,0,0.0300000000000011
1260,0,5.04,0,0,0,5.55,0,0,0,0,0,0,0,0,0,2.65,0,0,16.36,0,0,0,70.38,0,0,0,0,0,0.0200000000000102
1289,0,5.03,0,0,0,9.22,0,0,0,0,0,0,0,0,0,1.32,0,0,14.26,0,0,0,70.15,0,0,0,0,0,0.019999999999996
704,0,1.72,0,0,0,9.47,0,0,0,0,0,0,0,0,0,4.08,0,0,14.66,0,0,0,70.05,0,0,0,0,0,0.019999999999996
1079,0,5.02,0,0,0,7.36,0,0,0,0,0,0,0,0,0,1.32,0,0,16.27,0,0,0,70.01,0,0,0,0,0,0.019999999999996
4105,0,8.36,0,0,0,5.51,0,0,0,0,0,0,0,0,0,3.96,0,0,12.19,0,0,0,69.95,0,0,0,0,0,0.0300000000000011
579,0,1.71,0,0,0,7.56,0,0,0,0,0,0,0,0,0,4.07,0,0,16.72,0,0,0,69.91,0,0,0,0,0,0.0300000000000011
3320,0,8.31,0,0,0,7.31,0,0,0,0,0,0,0,0,0,2.63,0,0,12.13,0,0,0,69.59,0,0,0,0,0,0.0300000000000011
466,0,1.71,0,0,0,9.4,0,0,0,0,0,0,0,0,0,2.7,0,0,16.63,0,0,0,69.54,0,0,0,0,0,0.019999999999996
2747,0,8.3,0,0,0,5.47,0,0,0,0,0,0,0,0,0,2.62,0,0,14.12,0,0,0,69.46,0,0,0,0,0,0.0300000000000011
2818,0,8.27,0,0,0,9.1,0,0,0,0,0,0,0,0,0,1.3,0,0,12.07,0,0,0,69.24,0,0,0,0,0,0.0200000000000102
1658,0,5.09,0,0,0,9.34,0,0,0,0,0,0,0,0,0,4.03,0,0,12.39,0,0,0,69.11,0,0,0,0,0,0.0400000000000063
2296,0,8.25,0,0,0,7.26,0,0,0,0,0,0,0,0,0,1.3,0,0,14.05,0,0,0,69.11,0,0,0,0,0,0.0300000000000011
1928,0,8.24,0,0,0,5.44,0,0,0,0,0,0,0,0,0,1.3,0,0,16.03,0,0,0,68.97,0,0,0,0,0,0.019999999999996
1320,0,5.08,0,0,0,7.46,0,0,0,0,0,0,0,0,0,4.02,0,0,14.43,0,0,0,68.98,0,0,0,0,0,0.0300000000000011
1078,0,5.07,0,0,0,5.58,0,0,0,0,0,0,0,0,0,4.01,0,0,16.46,0,0,0,68.84,0,0,0,0,0,0.039999999999992
1110,0,5.06,0,0,0,9.28,0,0,0,0,0,0,0,0,0,2.66,0,0,14.36,0,0,0,68.62,0,0,0,0,0,0.019999999999996
897,0,5.05,0,0,0,7.41,0,0,0,0,0,0,0,0,0,2.66,0,0,16.38,0,0,0,68.48,0,0,0,0,0,0.019999999999996
3155,0,8.37,0,0,0,7.36,0,0,0,0,0,0,0,0,0,3.97,0,0,12.21,0,0,0,68.07,0,0,0,0,0,0.0200000000000102
422,0,1.72,0,0,0,9.46,0,0,0,0,0,0,0,0,0,4.08,0,0,16.74,0,0,0,67.97,0,0,0,0,0,0.0300000000000011
252,0,8.35,0,0,0,5.51,0,0,0,0,0,0,0,0,0,3.96,0,0,14.22,0,0,0,67.94,0,0,0,0,0,0.019999999999996
2053,0,8.31,0,0,0,7.31,0,0,0,0,0,0,0,0,0,2.62,0,0,14.14,0,0,0,67.59,0,0,0,0,0,0.0300000000000011
1717,0,8.29,0,0,0,5.47,0,0,0,0,0,0,0,0,0,2.62,0,0,16.13,0,0,0,67.46,0,0,0,0,0,0.0300000000000011
1747,0,8.26,0,0,0,9.09,0,0,0,0,0,0,0,0,0,1.3,0,0,14.07,0,0,0,67.25,0,0,0,0,0,0.0300000000000011
1460,0,8.25,0,0,0,7.26,0,0,0,0,0,0,0,0,0,1.3,0,0,16.05,0,0,0,67.12,0,0,0,0,0,0.019999999999996
976,0,5.09,0,0,0,9.34,0,0,0,0,0,0,0,0,0,4.02,0,0,14.45,0,0,0,67.07,0,0,0,0,0,0.0300000000000011
623,0,5.05,0,0,0,9.27,0,0,0,0,0,0,0,0,0,2.66,0,0,16.4,0,0,0,66.59,0,0,0,0,0,0.0300000000000011
2132,0,8.38,0,0,0,9.22,0,0,0,0,0,0,0,0,0,3.97,0,0,12.22,0,0,0,66.19,0,0,0,0,0,0.019999999999996
1868,0,8.36,0,0,0,7.36,0,0,0,0,0,0,0,0,0,3.96,0,0,14.23,0,0,0,66.06,0,0,0,0,0,0.0300000000000011
1527,0,8.35,0,0,0,5.51,0,0,0,0,0,0,0,0,0,3.96,0,0,16.24,0,0,0,65.93,0,0,0,0,0,0.00999999999999091
1526,0,8.32,0,0,0,9.15,0,0,0,0,0,0,0,0,0,2.63,0,0,14.16,0,0,0,65.72,0,0,0,0,0,0.019999999999996
1238,0,8.3,0,0,0,7.31,0,0,0,0,0,0,0,0,0,2.62,0,0,16.15,0,0,0,65.59,0,0,0,0,0,0.0300000000000011
1056,0,8.26,0,0,0,9.09,0,0,0,0,0,0,0,0,0,1.3,0,0,16.07,0,0,0,65.26,0,0,0,0,0,0.019999999999996
560,0,5.09,0,0,0,9.33,0,0,0,0,0,0,0,0,0,4.02,0,0,16.51,0,0,0,65.03,0,0,0,0,0,0.019999999999996
1296,0,8.37,0,0,0,9.21,0,0,0,0,0,0,0,0,0,3.97,0,0,14.25,0,0,0,64.17,0,0,0,0,0,0.0300000000000011
1079,0,8.36,0,0,0,7.35,0,0,0,0,0,0,0,0,0,3.96,0,0,16.26,0,0,0,64.05,0,0,0,0,0,0.019999999999996
914,0,8.31,0,0,0,9.14,0,0,0,0,0,0,0,0,0,2.63,0,0,16.18,0,0,0,63.72,0,0,0,0,0,0.019999999999996
774,0,8.37,0,0,0,9.2,0,0,0,0,0,0,0,0,0,3.97,0,0,16.28,0,0,0,62.16,0,0,0,0,0,0.0200000000000102
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.69,0,0,0,66.3,0,0,0,0,0,0.0100000000000051
2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,84.59,0,0,0,0,0,0.00999999999999091
207660,0,20.31,0,20.36,0,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.87,0,0,0,0,0,0.0200000000000102
1782,0,9.3,0,0,0,30.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.95,0,0,0,0,0,0.019999999999996
1590,0,9.16,0,0,0,26.48,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71,0,0,0,0,0,0.019999999999996
1325,0,9.67,0,0,0,24.64,0,0,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,57.73,0,0,0,0,0,0.019999999999996
60541991,0,12.07,0,0,0,0,0,0,0,0,0,0,4.23,0,0,0,0,0,4.59,0,0,0,79.09,0,0,0,0,0,0.019999999999996
14591937,0,11.58,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,4.29,0,5.14,0,75.02,0,0,0,0,0,0.0200000000000102
7290926,0,11.35,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,3.78,0,9.57,0,71.52,0,0,0,0,0,0.0200000000000102
49918415,0,12.51,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,4.6,0,0,0,78.67,0,0,0,0,0,0.019999999999996
5180,0,12.93,0,0,0,0,0,0,0,0,0,0,4.41,0,4.91,0,0,0,4.31,0,0,0,73.42,0,0,0,0,0,0.019999999999996
12937,0,11.42,0,0,0,0,0,0,0,0,0,0,4,0,9.21,0,0,0,4.2,0,0,0,71.14,0,0,0,0,0,0.0300000000000011
18,0,9.03,0,0,0,0,0,0,0,0,0,0,3.37,0,20.35,0,0,0,3.77,0,0,0,63.45,0,0,0,0,0,0.0300000000000011
75480,0,11.79,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,0,9.07,0,0,0,74.69,0,0,0,0,0,0.0200000000000102
11701,0,10.93,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,12.93,0,0,0,72.31,0,0,0,0,0,0.019999999999996
566,0,10.16,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,23.64,0,0,0,62.77,0,0,0,0,0,0.00999999999999091
244789,0,11.8,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,4.4,0,0,0,74.6,0,0,0,0,0,0
32997,0,10.77,0,0,0,0,0,0,0,0,0,0,13.87,0,0,0,0,0,4.29,0,0,0,71.05,0,0,0,0,0,0.0200000000000102
4953,0,9.59,0,0,0,0,0,0,0,0,0,0,22.37,0,0,0,0,0,3.79,0,0,0,64.23,0,0,0,0,0,0.019999999999996
1073387,0,12.46,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,4.74,0,0,0,73.39,0,0,0,0,0,5.16
238556,0,11.86,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,4.46,0,0,0,70.68,0,0,0,0,0,8.84999999999999
30951,0,9.25,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,3.88,0,0,0,63.88,0,0,0,0,0,19.41
2237469,0,11.78,0,0,0,0,0,4.06,0,0,0,0,4.06,0,0,0,0,0,4.67,0,0,0,75.4,0,0,0,0,0,0.0300000000000011
557079,0,12.23,0,0,0,0,0,8.55,0,0,0,0,3.98,0,0,0,0,0,4.37,0,0,0,70.84,0,0,0,0,0,0.0300000000000011
87431,0,9.65,0,0,0,0,0,18.9,0,0,0,0,3.45,0,0,0,0,0,4.36,0,0,0,63.61,0,0,0,0,0,0.0300000000000011
219,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,13.78,0,0,0,0,0,0,0,77.62,0,0,0,0,0,2.95999999999999
257,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,11.16,0,0,0,0,0,0,0,74.85,0,0,0,0,0,8.55000000000001
437,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,72.28,0,0,0,0,0,13.74
561,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,73.5,0,0,0,0,0,0
572,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,73.5,0,0,1,0,0,0
617,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,73.5,0,0,3,0,0,0
621,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,73.5,0,0,5,0,0,0
692,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,73.5,0,0,10.5,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,49.21,0,0,0,0,0,29.04
9787,0,16.03,0,0,8.59,3.52,0,0,0,0,0,0,0,0,0.93,3.8,0,0,0,0,0,0,67.09,0,0,0,0,0,0.039999999999992
12636,0,15.95,0,0,8.55,3.51,0,0,0,0,0,0,0,0,0.46,3.78,0,0,0.96,0,0,0,66.75,0,0,0,0,0,0.0400000000000063
7113,0,14.55,0,0,6.19,5.33,0,0,0,0,0,0,0,0,0.47,3.83,0,0,1.96,0,0,0,67.64,0,0,0,0,0,0.0300000000000011
12639,0,13.16,3.37,0,2.51,7.23,0,0,0,0,0,0,0,0,0.96,3.9,0,0,0,0,0,0,68.84,0,0,0,0,0,0.0300000000000011
11853,0,14.62,2.21,0,4.97,5.36,0,0,0,0,0,0,0,0,0.95,3.85,0,0,0,0,0,0,68,0,0,0,0,0,0.0400000000000063
10585,0,14.5,3.3,0,4.93,4.43,0,0,0,0,0,0,0,0,0.94,2.54,0,0,0.97,0,0,0,68.36,0,0,0,0,0,0.0300000000000011
2693,0,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,0,0,0,63.06,0,0,0,0,0,0.019999999999996
2920,0,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99,0,1.77,0,62.15,0,0,0,0,0,0.019999999999996
3243,0,14.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,0,3.77,0,61.08,0,0,0,0,0,0.019999999999996
3543,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33,0,6.13,0,59.22,0,0,0,0,0,0.019999999999996
3978,0,14.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.86,0,7.65,0,58.38,0,0,0,0,0,0.0300000000000011
4480,0,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,0,9.3,0,57.49,0,0,0,0,0,0.019999999999996
5036,0,13.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98,0,12.75,0,54.87,0,0,0,0,0,0.019999999999996
17895,0,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56,0,0,0,61.96,0,0,0,0,0,0.0100000000000051
20476,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,1.92,0,60.87,0,0,0,0,0,0.0100000000000051
23517,0,19.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,0,3.33,0,60.04,0,0,0,0,0,0.0100000000000051
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.18,0,0,0,65.73,0,0,0,0,0,4.09
295,0,0,0,0,0,0,0,0,0,0,0,0,46.86,0,0,0,0,0,0,0,0,0,53.13,0,0,0,0,0,0.00999999999999091
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.71,0,0,0,63.28,0,0,0,0,0,0.00999999999999091
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,0,0,0,0,0,0,0,78.14,0,0,0,0,0,0.00999999999999091
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,17.57,0,0,0,68.14,0,0,0,0,0,0.0100000000000051
265,0,0,0,0,0,18.82,0,0,0,0,0,0,0,0,0,0,0,0,16.64,0,0,0,64.53,0,0,0,0,0,0.00999999999999091
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,0,0,0,55.65,0,0,29.99,0,0,0.0100000000000051
175,0,0,0,38.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54,0,0,0,48.65,0,0,0,0,0,0.0200000000000102
326,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,74,0,0,0,0,0,0
316,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,74,0,0,0,0,0,0
481,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,74,0,0,0,0,0,0
895,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,74,0,0,0,0,0,0
1592,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,74,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,0,74,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,66.67
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,0,0,0,29.64,0,0,0,0,0,55.07
610,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,62.5,0,0,0,0,4,11.5
126,0,0.9,4.5,0,0,7.2,0,0,0,0,0,0,0.9,0,0,2.7,0,0,16.2,0,0,0,57.6,0,0,0,0,0,10
919,0,5.72,11.05,3.51,0,0.6,0,0,0,0,0,0,0.7,0,0,0,0,0,10.05,0,0,0,67.53,0,0,0,0,0,0.840000000000003
1337,0,5.6,11.21,2.6,0,1.3,0,0,0,0,0,0,1.9,0,0,0,0,0,7.7,0,0,0,68.86,0,0,0,0,0,0.829999999999998
1256,0,5.8,11,2.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.7,0,0,0,68.7,0,0,0,0,0,1
1245,0,6,10.6,2.4,0,0.8,0,0,0,0,0,0,1.2,0,0,0,0,0,9.2,0,0,0,69.2,0,0,0,0,0,0.599999999999994
2536,0,5.5,10.5,2.5,0,0.8,0,0,0,0,0,0,1.2,0,0,0,0,0,7,0,0,0,72.5,0,0,0,0,0,0
1475,0,5.6,11.2,2.4,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,8,0,0,0,69.6,0,0,0,0,0,0.800000000000011
1213,0,5.7,12,2.2,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,8.3,0,0,0,68.8,0,0,0,0,0,0.600000000000009
1667,0,2.8,12.5,2.1,0,1.5,0,0,0,0,0,0,2.4,0,0,0,0,0,6,0,0,0,71.5,0,0,0,0,0,1.2
3145,0,5.5,10.6,0,0,1.2,0,0,0,0,0,0,1.1,0,0,0,0,0,7,0,0,0,74.6,0,0,0,0,0,0
2165,0,5.99,10.5,0.79,0,0.79,0,0,0,0,0,0,1.3,0,0,0,0,0,6.49,0,0,0,70.29,0,0,0,0,0,3.84999999999999
636,0,6,9,1.3,0,1,0,0,0,0,0,0,1.2,0,0,0,0,0,9.8,0,0,0,65,0,0,0,0,0,6.7
847,0,7,5,0.2,0,1.7,0,0,0,0,0,0,1.2,0,0,0,0,0,11.6,0,0,0,66.5,0,0,0,0,0,6.8
3,0,4,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.4,0,0,0,52,0,0,0,0,0,0.599999999999994
