"vis","X__2","X__3","X__4","X__5","X__6","X__7","X__8","X__9","X__10","X__11","X__12","X__13","X__16","X__17","X__18","X__19","X__20","X__21","X__22","X__23","X__24","X__25","X__26","X__27","X__29","X__30","X__31","X__32","X__33","X__34","X__35","X__36","X__37","X__38","X__39","X__40","X__43","X__44","X__45","X__46","X__47","X__48","X__49","X__50","X__51","X__53","X__54","X__55","X__56","X__57","X__58","X__59","X__64","X__65","X__66","X__67","X__68","X__69","X__70","X__71","X__72","X__73","X__74","X__75","X__76","X__78","X__81","X__82","X__83","X__84","X__86","X__87","X__88","X__89","X__90","X__91","X__92","X__93","X__94","X__95","X__96","X__98","X__99","X__100","X__101","X__103","X__104","X__106","X__108","X__109","X__110","X__111","X__112","X__113","X__114","X__115","X__116","X__117","X__118","X__119","X__120","X__121","X__122","X__123","X__124","X__125","X__127","X__128","X__130","X__131","X__132","X__133","X__135","X__136","X__138"
30992,0,0,15.7,0,0,0,10.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,0,0,0,0.2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
45761,0,0,15.2,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0.2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
53020,0,0,15.2,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0.2,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
15853,0,0,5.77,0,0,0,12.44,0,0,0,0,0,0,0,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.88,0,0,0,0.22,0,0,0,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
13977,0,0,15.2,0,0,0,11.2,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0.2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
35717,0,0,15.7,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
39363,0,0,14.7,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
29142,0,0,15.2,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
31959,0,0,15.2,0,0,0,10.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
39798,0,0,15.2,0,0,0,10.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
40222,0,0,15.7,0,0,0,11.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0.2,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
30555,0,0,15.2,0,0,0,11.2,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0.2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
30129,0,0,14.7,0,0,0,10.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0.2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
33828,0,0,15.4,0,0,0,11.3,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30865,0,0,15.7,0,0,0,11.3,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.2,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33056,0,0,14.9,0,0,0,10.8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,0,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34265,0,0,16.5,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69479,0,0,15.3,0,0,0,9.8,0,2.5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,0,0,0,0.2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,0,2.01,0,0,0,0,0,2.51,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,54.28,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
293,0,0,0.04,0,0,0,0,0,8.6,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,1.9,2.9,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.61,0,0,0,0,0,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,8.29,0,0,0,0,0,1.79,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.94,0,0,0,0,0,0.09,0,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39
2511,0,0,8.79,0,0,0,0,0,9.99,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.94,0,0,0,0,0,0.09,0,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
1773,0,0,8.69,0,0,0,0,0,4.9,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0.09,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2635,0,0,7.98,0,0,0,0,0,3.59,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.08,0,0,0,0,0,0.09,0,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
2289,0,0,8.59,0,0,0,0,0,12.98,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.64,0,0,0,0,0,0.09,0,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
4389,0,0,6.89,0,0,0,0,0,7.99,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.64,0,0,0,0,0,0.09,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99
4906,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.47,0,0,0,0,0,0.29,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89
7319,0,0,9.48,0,0,0,0,0,0,0,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.77,0,0,0,0,0,0.19,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48
4670,0,0,6.5,0,0,0,0,0,12.7,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,0,0,0,0,0,0.1,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
4225,0,0,8,0,0,0,0,0,6.6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1492,0,0,5,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
2399,0,0,7.38,0,0,0,0,0,4.79,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.38,0,0,0,0,0,0.09,0,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
2822,0,0,7.37,0,0,0,0,0,7.37,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.02,0,0,0,0,0,0.09,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
2143,0,0,6.68,0,0,0,0,0,3.89,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.98,0,0,0,0,0,0.09,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
1761,0,0,6.59,0,0,0,0,0,3.19,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,0,0,0,0,0,0,7.29,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.94,0,0,0,0,0,0.09,0,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39
1545,0,0,6.3,0,0,0,0,0,2.6,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0.1,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
185962793,0,0,4.2,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31552,0,0,7.6,0,0,0,2.03,0,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,56.63,0,0,0,0.2,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95
25138,0,0,7.77,0,0,0,1.95,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.84,0,0,0,0.2,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96
26963,0,0,9.18,0,0,0,1.96,0,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.93,0,0,0,0.2,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48
24761,0,0,8.2,0,0,0,1.96,0,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.84,0,0,0,0.2,0,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47
31708,0,0,10.45,0,0,0,0.46,0,10.96,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.2,0,0,0,0.2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
25265,0,0,10.51,0,0,0,1.51,0,9.98,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,55.98,0,0,0,0.2,0,0,0,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
21953,0,0,9.47,0,0,0,0.46,0,11.97,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.23,0,0,0,0.2,0,0,0,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
19601,0,0,9.52,0,0,0,1.5,0,10.99,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.01,0,0,0,0.2,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
18497,0,0,9.44,0,0,0,2.46,0,10.02,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.12,0,0,0,0.2,0,0,0,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
17076,0,0,8.48,0,0,0,0.46,0,12.96,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.04,0,0,0,0.2,0,0,0,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
14593,0,0,8.53,0,0,0,1.5,0,12,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.05,0,0,0,0.2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
13218,0,0,8.44,0,0,0,2.45,0,11.03,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,56.15,0,0,0,0.2,0,0,0,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
1637,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0,0,0,12.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28360,0,0,9.9,0,0,0,1.8,0,9,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,55.2,0,0,0,0.2,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
52746,0,0,9.9,0,0,0,0,0,9,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57,0,0,0,0.2,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
69389,0,0,9.9,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57,0,0,0,0.2,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
54329,0,0,9.2,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,56.7,0,0,0,0.2,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
